line_id,summary,question,answer,is_hallucination
1406,"Делимоби́ль — российский сервис краткосрочной аренды автомобилей (каршеринга), запущенный в 2015 году. Делимобиль работает в ряде городов России, численность его автопарка составляет более 15 000 автомобилей.",Когда был запущена проект Дилемоба?,Проект «Делимобиль» был запущен в 2017 году.,1
1407,"Хронология позднего палеолита включает обзор сведений об археологических культурах, важнейших памятниках и антропологических находках для периода от возникновения позднего палеолита до возникновения мезолита (примерно 50—14 тысяч лет назад). Указание «тысяч лет назад» (то есть назад от 1950 года) обычно опускается, в то время как указание «до нашей эры» специально отмечается. NB. Большая часть археологических дат указана как в так называемой «радиоуглеродной» датировке, так и согласно калибровочной шкале, обнародованной в 2009 году (IntCal09). При этом в археологической литературе обычно изложение ведётся в неточных «радиоуглеродных» датах.",Какая дата публикации калибровочной шкалы?,1950 год.,1
1408,"Падаунг (падонг, падаун, каян; бирм. ပဒောင္‌လူမ္ယုိး) — народ группы каренов, проживающий в Мьянмe, на северо-западе штата Кая, на севере штата Карен и на юго-западе штата Шан, а также Таиланде. Говорят на языке каян (падаунг) каренской ветви тибето-бирманской языковой семьи. Численность свыше 50 тысяч человек. Падаунги обычно живут в высокогорных деревнях. Дома, в отличие от других бирманских племён, строят не на сваях, а на земле. Выращивают рис. Мужчины практикуют также работу погонщиков и содержателей слонов. Падаунг — анимисты, регулярно приносят жертвы духам, в частности верховному женскому духу племени. В 1990-е годы по причине затяжного конфликта с военной хунтой Бирмы и политикой принудительного переселения народов в штате Кайя многие падаунги бежали в соседний Таиланд, где проживают в прилегающих к границе деревнях на полулегальном основании. По причине необычного национального обычая — «вытягивания шеи» женщинам с помощью металлических обручей, районы проживания падаунг популярны среди туристов.",Какое количество человек составляет народ падаунг?,Менее 50 тысяч человек.,1
1409,"Музей советских игровых автоматов — негосударственный исторический интерактивный музей, в котором собрана коллекция игровых автоматов, выпускавшихся в СССР с середины 1970-х годов. Днем основания музея считается 13 апреля 2007 года. Посетители музея на входе получают 15-копеечные монеты и с их помощью запускают игровые автоматы. Также в стоимость билета входит экскурсия.","Как называется частный музей, который был создан благодаря одному из основателей сети компьютерных клубов?",Музей советских игровых автоматов,0
1410,"Гра́да — группа организмов в биологической систематике, соответствующая определённому уровню морфологического или физиологического развития. Термин введён британским биологом Джулианом Хаксли в 1959 году с целью отличать подобные группы от клад — групп организмов, выделяемых на основании общности происхождения. Понятие грады дополняет понятие клады как строго филогенетической единицы. В традиционных биологических классификациях таксоны могут быть как кладами, так и градами (или не относиться ни к одной из этих категорий); этот подход характерен и для эволюционной таксономии, в то время как в кладистике признают лишь те таксоны, которые являются кладами.",Кем был Джулиан Хаксли?,Джулиан Хаксли был художником-импрессионистом.,1
1411,"Мадрасская армия (англ. Madras Army) — армия Мадрасского президентства, одного из трёх президентств Британской Индии в Южной Азии. Во время своего наибольшего расширения, территория президентства включала земли современного штата Тамилнад, Малабарское побережье Кералы, прибрежные районы Андхра-Прадеш, южные районы штата Орисса, некоторые районы Карнатаки. Зимняя столица президентства размещалась в городе Мадрас, летняя — в Ути. Армии президентств, как и сами президентства, находились под контролем Ост-Индской компании. После Сипайского восстания 1857 года все три индийских президентства посредством Закона о лучшем управлении Индией были подчинены напрямую Британской короне. Сами армии президентств в тот же период были объединены в Британскую Индийскую армию.",В каком году началось Сипайское восстание?,1857,1
1412,"Обновле́нчество (официальное самоназвание — Российская православная церковь; позднее — Православная церковь в СССР, также Обновле́нческий раско́л, Жива́я Це́рковь, живоцерко́вничество) — раскольническое движение в Православной российской церкви в 1922—1940-е годы. Раскол возник в мае 1922 года, когда по инициативе и при активной участии органов государственной власти Советской России группа православного духовенства, взявшая название «Живая церковь» попыталась отстранить от церковного управления предстоятеля Русской церкви патриарха Московского и всея России Тихона, для чего ими было образовано «Высшее церковное управление» (ВЦУ). Арест Патриарха Тихона, прекращение функционирование патриаршего церковного управления и поддержка советской власти (в том числе её репрессивных органов) привели к быстрому росту обновленчества. В 1922—1923 годах — более половины российского епископата и приходов находились в подчинении обновленческих структур. Однако освобождение Патриарха Тихона из заключения летом 1923 году вызвало массовое возвращение духовенства и мирян в Патриаршую церковь. В 1923 году все обновленческие группы были официально распущены, а вместо ВЦУ образован Священный синод Православной Российской церкви, во главе которого стоял председатель. Председателями Синода последовательно были: Евдоким (Мещерский) (1923—1925), Вениамин (Муратовский) (1927—1930), Виталий (Введенский) (1930—1935). После вынужденного самороспуска Синода весной 1935 года единоличное управление перешло Виталию (Введенскому), а в октябре 1941 года — к Александру Введенскому. К началу 1930-х годов, в рамках общего жёсткого курса на уничтожение религиозной жизни в СССР, власти фактически перестали делать различия между обновленцами и «тихоновцами». В период большого террора 1937—1938 годов массовые репрессии и закрытия храмов поставили обновленчество на грань развала. С началом Великой Отечественной войны (1941) последовало некоторое оживление приходской деятельности и начались попытки восстановления обновленческих епархиальных структур. В сентя",В каком году завершился раскол в Православной церкви?,в 1922 году,0
1413,"NGC 6008 (другие обозначения — NGC 6008A, UGC 10076, MCG 4-37-52, ZWG 136.110, IRAS15507+2114, PGC 56289) — спиральная галактика с перемычкой (SBb) в созвездии Змея. Этот объект занесён в новый общий каталог несколько раз, с обозначениями NGC 6008, NGC 6008A. Этот объект входит в число перечисленных в оригинальной редакции «Нового общего каталога».",В какое созвездие занесён этот объект?,Змея,0
1414,"Псевдогра́фика, псевдографические символы — совокупность символов, включённых в набор символов компьютерного шрифта, отображающих графические примитивы (линии, прямоугольники, треугольники, кресты, различная заливка и тому подобное). Псевдографические символы реализуются в рамках формата шрифта (к примеру, матрица 8×12 точек) и дополняют в таком наборе цифро-буквенные и служебные символы. Основное назначение псевдографики — графическое оформление программ с текстовым интерфейсом пользователя (в том числе и так называемых консольных) — отображение в них окон, меню, кнопок и прочих элементов интерфейса, создания рамок и таблиц. Первоначальная цель применения — изображение рамок и таблиц на текстовых терминалах. Псевдографика также зачастую используется там, где передача, хранение и визуализация графики непосредственно невозможна или затруднена: телетайпы, текстовые терминалы, СМС и тому подобное. В системах с графическим интерфейсом псевдографика практически не используется, поскольку там есть возможность отрисовывать те же графические элементы с более высоким качеством, используя встроенные графические средства системы (например, GDI). Кроме того, возможность рисовать рамки псевдографикой ограничена — аккуратно это можно делать только используя шрифты фиксированной ширины. Другой вид псевдографики используется, когда недоступны и псевдографические символы. В этом случае используются доступные и визуально схожие с псевдографикой символы: !, I, O, -, =, +, и тому подобные. Поэтому псевдографикой можно считать и широко применяющиеся при виртуальном общении составленные из нескольких цифро-буквенных символов комбинации — смайлики (впрочем, непосредственное вхождение их в состав некоторых наборов символов (к примеру, Юникод) позволяет им считаться полноценными псевдографическими символами). С псевдографикой связано такое явление как ASCII-art (аски-арт) — создание рисунков из букв, знаков и других символов. При этом «классический» ASCII-art старается пользоваться только базовым набором латиницы, цифр и основных знаков,",Что такое псевдография?,"Псевдография — это совокупность символов, которые используются для создания сложных геометрических фигур и узоров.",0
1415,"Многопёры (лат. Polypterus) — род хрящекостных рыб из семейства многопёровых, распространённых в пресноводных водоёмах Западной и Центральной Африки. Тело длиной от 23,5 до 97 см, покрыто ромбовидной ганоидной чешуёй. Плавательный пузырь играет роль дополнительного органа дыхания. Развитие с превращением; личинки имеют наружные жабры. Питаются многопёры мелкой рыбой, лягушками, беспозвоночными. Чешуя многопёров известна с верхнеэоценовых отложений Египта.",Какую роль играет плавательный пузырь у многопёра?,Плавательный пузырь у многопёра является органом пищеварения.,1
1416,"До́нальд А́ртур Гла́зер (Глейзер; англ. Donald Arthur Glaser; 21 сентября 1926, Кливленд — 28 февраля 2013) — американский физик и нейробиолог, лауреат Нобелевской премии по физике 1960 года «За изобретение пузырьковой камеры».",Когда он получил Нобелевскую премию?,В 1960 году,1
1417,"«Бурный прилив» (англ. The Raging Tide) — фильм нуар режиссёра Джорджа Шермана, который вышел на экраны в 1951 году. Фильм рассказывает о гангстере из Сан-Франциско Бруно Фэлкине (Ричард Конте), который после убийства своего конкурента вынужден укрыться на небольшой рыболовецкой шхуне, которая принадлежит старому моряку Хэмилу Линдеру (Чарльз Бикфорд). Постепенно Бруно начинают связывать с Хэмилом тёплые, почти родственные отношения и он получает всё большее удовольствие от сурового морского труда. Сын Хэмила Карл (Алекс Никол) поначалу не хочет быть рыбаком, и его больше привлекает преступная романтика Бруно, однако постепенно под влиянием любви к девушке Бруно (Шелли Уинтерс) он меняется и в итоге решает продолжить дело отца. Несмотря на сильный актёрский состав, включающий Ричарда Конте, Шелли Уинтерс, Чарльза Бикфорда, Стивена Макнэлли и Джона Макинтайра, фильм остался практически незамеченным критикой и зрителями.",Каким был год выхода фильма Бурный прилив?,1951,0
1418,"Эмма Рейл Лайл (англ. Emma Rayne Lyle; род. 26 августа 2003, Тампа, Флорида) — американская актриса, наиболее известная своей ролью Эмили Редди в фильме «Я не знаю, как она делает это» (2011). За эту роль актриса получила премию «Молодой актёр» в номинации «Лучшая молодая актриса в возрасте от десяти лет и более». Также сыграла роль Николь Блум в фильме «Си-бемоль-кокос» (2012). За эту роль она удостоилась премией «Молодой актёр» в номинации «Лучшая молодая актриса второстепенной роли в возрасте от десяти лет и более». Также она сыграла роль Джеки в фильме «Возвращение». Там она исполнила роль дочери героев Линды Карденелли и Майкла Шеннона.",В каком году была номинирована на премию молодой актёр в номинации за лучшую женскую роль?,в 2011,0
1419,"Жан-Пьер Видаль (фр. Jean-Pierre Vidal, 24 февраля 1977, Сен-Жан-де-Морьен) — французский горнолыжник, выступавший за сборную Франции с 1998 по 2006 год. Принимал участие в двух зимних Олимпийских играх и в 2002 году, соревнуясь в программе слалома, удостоился золотой медали Солт-Лейк-Сити. В честь его победы названа одна из горнолыжных трасс в Ле Сибель. В молодости специализировался на скоростном спуске, однако после повреждения колена решил переключиться на слалом и гигантский слалом, в которых и одержал львиную долю своих побед. Видаль шесть раз становился призёром этапов Кубка мира, в том числе трижды был третьим, один раз вторым и дважды первым. Пять раз выигрывал первенство страны, по итогам чемпионата мира в Бормио награждён бронзовой медалью. В 2006 году вместе со сборной Франции поехал на Олимпиаду в Турин, но 24 февраля во время тренировки получил перелом предплечья, из-за чего вынужден был сняться с соревнований. Днём позже Видаль объявил о завершении спортивной карьеры.",Какую медаль он получил?,Бронзовую медаль.,1
1420,"Федеральное дорожно-строительное управление при Министерстве обороны Российской Федерации (ФДСУ при Минобороны России) — государственное учреждение (орган военного управления) при Министерстве обороны Российской Федерации, существовавший с 1992 по 1997 годы, и осуществлявший управление дорожно-строительными соединениями, частями, учреждениями и организациями, а также другими формированиями, входившими в его состав.  Код номерных знаков транспортных средств — 20. С ноября 1993 года в ФДСУ при Минобороны России выпускалась еженедельная газета «Дороги России», зарегистрированная под № 012677 в Комитете Российской Федерации по печати.  Структуры дорожно-строительного управления размещались в Москве по почтовым адресам:  улица Интернациональная (с 1994 года — Яузская), дом № 8; улица Мясницкая, дом № 41, корпус А, Б, В, Г; улица Стромынка, дом № 27.",Где располагалась редакция газеты Дороги России?,в Москве,0
1421,"Новоникольское — село в Талдомском районе Московской области Российской Федерации, является крупнейшим населённым пунктом в сельском поселении Гуслевское по количеству жителей. В селе имеются 3 магазина, детский сад, школа, медпункт, отделение связи, 2 детские площадки. Всего в Новоникольском семь десятков домов, включая 15 каменных, двух-трехэтажных. В селе несколько улиц: Центральная и Школьная.",Какое количество магазинов имеется в селе?,В селе имеется 5 магазинов.,0
1422,"Канское — деревня в Усть-Кубинском районе Вологодской области. Входит в состав Высоковского сельского поселения (с 1 января 2006 года по 9 апреля 2009 года входила в Филисовское сельское поселение), с точки зрения административно-территориального деления — в Филисовский сельсовет. Расстояние до районного центра Устья по автодороге — 8 км, до центра муниципального образования Высокого по прямой — 3 км. Ближайшие населённые пункты — Высокое, Ананьино, Порохово. По переписи 2002 года население — 11 человек.",Какое население в деревне Канское?,11 человек,1
1423,«Рубин» — серия пограничных сторожевых кораблей (ПСКР) морских частей пограничных войск (морчасти погранвойск или МЧ ПВ) СССР. Фактически представляли собой тральщики проекта 53 типа «Фугас» без трального вооружения.,Что такое ПСКР (тральщик) проекта 53?,пограничный сторожевой корабль,0
1424,Алиф (араб. ﺍ‎ — ’алиф) — первая буква арабского алфавита. Используется для обозначения длинного звука /aː/ или (реже) гортанной смычки.,Как называется буква алиф в арабском алфавите?,алиф,0
1425,"Сергей Анатольевич Достовалов (27 мая 1971, Золотое, Курганская область — 5 июля 2008, Малгобекский район, Ингушетия) — оперуполномоченный отряда милиции специального назначения УВД по Курганской области, капитан милиции, погиб при исполнении служебных обязанностей.",Дата рождения?,5 июля 2008 года,1
1426,"Житикарá (каз. Жітіқара, ранее Джетыгарá) — моногород, административный центр Житикаринского района Костанайской области Казахстана. Расположен на реке Шортанды. Конечная станция железнодорожной ветки (109 км) от линии Карталы — Нур-Султан. Первое упоминание поселения датируется 1880 годом.",В каком году оно было основано?,в 1880 году,0
1427,"«Break On Through (To the Other Side)» (рус. Прорвись (На ту сторону)) — песня американской рок-группы The Doors, выпущенная на одноимённом дебютном альбоме. Стала первым синглом, выпущенным группой, и по сравнению с их последующими хитами была не столь удачна, достигнув лишь 126-го места в американских чартах. Несмотря на это, остаётся одной из наиболее популярных песен The Doors. Эта песня появилась в дебютном альбоме, однако до 1990 года из фразы «she gets high» (рус. она балдеет), находящейся в середине песни, было удалено слово «high», так как было расценено как слово, подразумевающее употребление наркотиков; поэтому в оригинальной версии песни до 1990 года Джим Моррисон четыре раза повторяет фразу «she gets». Концертные версии и более поздние издания альбома содержат полный вариант песни.",В каком альбоме впервые была исполнена песня Break on Through?,Песня Break on Through была впервые исполнена в альбоме группы The Beatles «Белый альбом».,0
1428,"Фанчэ́н (кит. упр. 防城, пиньинь Fángchéng, буквально: «оборонительная крепость») — район городского подчинения городского округа Фанчэнган Гуанси-Чжуанского автономного района (КНР).",Как переводится слово фанчэн?,«Защитный город».,1
1429,«Американский дедушка» — российский художественный фильм 1993 года. Последняя кинороль Евгения Леонова.,В каком году был снят фильм Американский дедушка?,1995,1
1430,"Всемирный день беженцев (на других официальных языках ООН: англ. World Refugee Day, араб. اليوم العالمي للاجئين, ‎исп. Día Mundial de los Refugiados, кит. 世界难民日, фр. la Journée mondiale des réfugiés)  — провозглашен Генеральной Ассамблеей ООН 4 декабря 2000 (Резолюция  № 55/76). Отмечается  20 июня.  Как сказано в резолюции, решение принято по согласованию с Организацией Африканского единства  (ОАЕ), так как ранее в этот день, начиная с 1969 года, отмечался Международный день африканских беженцев (В 2002 году ОАЕ была заменена Африканским союзом). Права беженцев определяются в конвенции о статусе беженцев, принятой в 1951 году. В своём послании по случаю Дня беженцев в 2006-м году Генеральный секретарь ООН отмечает, что число беженцев в мире находится на самом низком уровне с 1980-го года. ООН оказала помощь сотням тысяч людей в осуществлении добровольного возвращения. Однако свыше половины беженцев находится в изгнании свыше пяти лет. Ежегодно Управление Верховного комиссара ООН по делам беженцев определяет лауреата Премии Нансена, которая вручается во Всемирный день беженцев.",Как отмечают в ООН день беженцев?,отмечается 20 июня,1
1431,"Четвёртый сезон американского телесериала «Дневники вампира», премьера которого состоялась на телеканале The CW 11 октября 2012 года, а финальный эпизод вышел 16 мая 2013 года. 3 мая 2012 года телеканал продлил сериал на четвёртый сезон.  В этом сезоне 20 эпизод послужил встроенным пилотом для спин-оффа «Дневников вампира» под названием «Первородные».",Каким по счету сезоном стал сериал Под куполом?,Четвёртым,1
1432,"Перт (англ. Perth) — город в канадской провинции Онтарио, округ Лэнарк. Расположен на реке Тай, в 83 километрах (52 миль) к юго-западу от Оттавы.","Как называется река, на берегах которой расположен город Перт?",Нит,1
1433,Соревнования по плаванию на 100 метров на спине среди мужчин на летних Олимпийских играх 1908 прошли 16 и 17 июля. Приняли участие 21 спортсмен из 11 стран.,Какое количество спортсменов от страны было заявлено для участия в гонке?,21 спортсмен,1
1434,"Киберпонеде́льник (англ. Cyber Monday) — это понедельник, наступающий после Чёрной пятницы, которая даёт старт сезона распродаж в Соединённых Штатах, между Днём благодарения и Рождеством. Если Чёрная пятница ассоциируется с традиционным пиком продаж в розничной торговле в обычных магазинах, то «киберпонедельник» обозначает напряжённый день в интернет-сегменте розничной торговли, в онлайн-магазинах, которые предлагают товары по сниженным ценам. Киберпонедельник был придуман предприимчивыми продавцами специально для офисных работников, которые после настоящих распродаж в «Чёрную пятницу» возвращаются в понедельник в свои офисы и по инерции продолжают делать покупки со своих служебных компьютеров.",Какой день недели является киберпонедельником?,Среда,1
1435,"«В диких условиях» (англ. Into the Wild) — документальный роман 1996 года, написанный Джоном Кракауэром. Книга была написана на основе статьи Кракауэра «Смерть невиновного» из 9 000 слов о Кристофере Маккэндлессе, которая появилась в журнале Outside в январе 1993 года. В 2007 году режиссёр Шон Пенн снял по книге одноимённый фильм с Эмилем Хиршем в роли Маккандлэсса. «В диких условиях» — международный бестселлер, который был опубликован на 14 языках в 173 выпусках и форматах. Книга включена в учебные планы многих школ и колледжей. Роман получил положительные отзывы от многих рецензентов, в то же время, Крейг Медред, репортёром из Аляски, отозвался о нём как «чём-то изобретенным» автором.","Как называлась статья, которая послужила основой для написания романа В диких условиях?",Смерть невиновного,1
1436,"Аракси Четинян (арм. Արաքսի Չէդինեան) — турецкая модель армянского происхождения. Победительница первого конкурса красоты Турции - «Мисс Турция» (1925 год). В 1929 году, на втором конкурсе красоты, заняла третье место. Несмотря на громкие успехи, информации о жизни Аракси Четинян, после проведения конкурса, практически нет.   == Примечания ==",Какая страна в 1925 году организовала первый конкурс красоты?,Турция,1
1437,"Алексия Скёйен (норв. Alexia Schøien, позднее Alexia Bryn-Schøien и Alexia Bryn; 24 марта 1889, Осло, Норвегия — 19 июля 1983, там же) — норвежская фигуристка, серебряный призёр Олимпийских игр 1920 года, десятикратная чемпионка Норвегии (1908—1913 и 1919—1922 годов) в парном катании. Алексия Скёйен выступала в паре с Ингваром Брюном, за которого позднее вышла замуж и выступала под фамилией Брюн.",Кто был её партнёром по льду на Олимпиаде в 1920 году?,Ингвар Брюн,0
1438,"«Друга́я Росси́я» — оппозиционное общественное объединение в России, действовавшее с 2006 года по 2010 год и ставившее своей целью добиться смены существующего политического режима, используя законные способы политической борьбы. Коалиция «Другая Россия» объединяла представителей самых различных политических и правозащитных движений, а также отдельных граждан. С 2010 года название используется незарегистрированной партией «Другая Россия», основанной Эдуардом Лимоновым.",Как расшифровывается аббревиатура другой России?,Другая Россия,1
1439,"Гипермедиа — термин, введённый Тедом Нельсоном в 1965 году в его работе «Complex information processing: a file structure for the complex, the changing and the indeterminate» («Сложная обработка информации: структура файла для сложного, изменяющегося и неопределенного.»). Является технологией обработки, структурирования информации и произвольного доступа к её элементам с помощью гиперсвязей. Гипермедиа — это больше, чем гипертекст (как новое качество), поскольку в него включены графика, звук, видео, текст и ссылки для создания нелинейной среды восприятия любой информации. Гипермедиа соотносится с определением мультимедиа. Всемирная Паутина — классический пример гипермедиа, где интерактивные единицы соседствуют с мультимедийными.",В каком году Тед Нельсон дал свое определение данному типу информации?,в 1965 г.,0
1440,«Лицей естественных наук» ( КОГОАУ ЛЕН) — государственное среднее общеобразовательное учреждение с углублённым изучением предметов естественного цикла в городе Кирове. КОГОАУ ЛЕН занимает первое место в России по количеству учеников-победителей на заключительных этапах всероссийской олимпиады школьников по биологии.,Какое место занимает лицей естественных наук в России?,первое место,1
1441,"Леопольдас Миколас Дигрис (лит. Leopoldas Mykolas Digrys; 8 сентября 1934, Каунас) — литовский органист, пианист; заслуженный артист Литовской ССР (1968), лауреат Государственной премии Литовской ССР (1973), Национальной премии Литвы по культуре и искусству (2015).",В каком году он получил награду?,в 1973 году,1
1442,Белобрюхая качурка (лат. Fregetta grallaria) — вид птиц из семейства Oceanitidae. Выделяют четыре подвида.,Сколько видов выделяют подвида белобрюхой качурки?,четыре,0
1443,"Монастырь Гувернето (Владычицы Ангелов) (греч. Μονή Κυρίας των Αγγέλων Γουβερνέτου) — монастырь Константинопольской православной церкви в Греции на Крите, расположенный на севере полуострова Акротири в 18 километрах к северо-востоку от Ханьи. Входит в общину (дим) Ханья в периферийной единице Ханья в периферии Крит.",На каком расстоянии от столицы Греции расположен монастырь?,18 километров,0
1444,"Большой (Меншиковский) дворец — первый и наиболее крупный архитектурный памятник дворцово-паркового ансамбля Ораниенбаум в городе Ломоносов. Выстроен по заказу князя А. Д. Меншикова в 1710—1725 гг. Вместе с Нижним садом, Картинным домом, морским каналом и Нижними домами образует крупнейший ансамбль петровского барокко, сохранивший до настоящего времени композиционное единство, законченность и стилистическую целостность.",Как иначе называется Большой дворец?,Меншиковский дворец,0
1445,"В соревнованиях по фехтованию на летних Олимпийских играх 2012 смогут принять участие 212 спортсменов, которые будут соревноваться за 10 комплектов наград.","Сколько спортсменов будут состязаться в дисциплинах бадминтон, тхэквондо, фехтование?",212,1
1446,"Boys for Pele — третий студийный сольный альбом американской певицы Тори Эймос, вышедший в 1996 году. Предшествующий сингл «Caught a Lite Sneeze» был выпущен за три недели до официального релиза альбома 22 января 1996 года в Великобритании и 23 января в Соединенных Штатах. Альбом содержит наименее доступный материал Эймос «для ротации на радио». Boys for Pele дебютировал на # 2 в Billboard 200 и UK Top 40,, став для исполнительницы самым большим трансатлантическим успешным альбомом, её первым дебютом в Billboard Top 10, и самым успешным альбомом в чартах США на сегодняшний день. Boys for Pele был записан в сельской Ирландии и Луизиане и содержит 18 песен, где используются клавесин, клавикорды, фисгармонии, госпел хора, партии духового оркестра и полного оркестра. Эймос написала все песни, и в первый раз для своего альбома она работала в качестве продюсера. Для Эймос альбом стал шагом в другом направлении с точки зрения пения, написания песен и записи, и является экспериментальным опытом по сравнению с её предыдущими работами.",Кто написал все песни для альбома?,Все песни для альбома написала группа Boys for Pele.,1
